user_id,username,password,enabled,real_name,email,mobile_phone,office_phone,postal_code,address,address_detail,description,position_id,created_by,created_at,updated_by,updated_at
f5e5f65d-7c33-4b40-9b04-8f5700e9936c,james0039,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,김현우,james0039@simplix.com,010-8520-4291,02-581-3208,04011,서울시 마포구 상암로,DMC타워 20층,UX 디자이너입니다. 사용자 경험 디자인을 담당합니다.,550e8400-e29b-41d4-a716-446655440001,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
29c5952e-ee65-41d8-ba30-4256ecf3160e,john0040,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,윤소율,john0040@simplix.com,010-2116-4493,02-570-5277,03164,서울시 종로구 종로,광화문빌딩 19층,콘텐츠 기획자입니다. 콘텐츠 기획을 담당합니다.,550e8400-e29b-41d4-a716-446655440004,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
2c3a950b-eded-40b3-a932-a734eabae833,richard0041,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,최건우,richard0041@simplix.com,010-3535-8206,02-537-7711,04011,서울시 마포구 월드컵북로,상암IT타워 14층,보안 전문가입니다. 정보 보안을 담당합니다.,550e8400-e29b-41d4-a716-446655440004,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
665a3d65-93b8-4455-b232-b1a31ffa68d2,linda0042,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,임지안,linda0042@simplix.com,010-1591-7645,02-366-4412,03164,서울시 종로구 삼청로,삼청빌딩 30층,백엔드 개발자입니다. 서버 개발을 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
0816ac2b-f6b3-48c4-9d3d-9d56e869a2fa,john0043,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,장주원,john0043@simplix.com,010-3062-2068,02-626-2012,05551,서울시 송파구 올림픽로,롯데월드타워 25층,QA 엔지니어입니다. 품질 관리를 담당합니다.,550e8400-e29b-41d4-a716-446655440001,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
26e4dee3-9bf3-4bf1-b3fe-2ff4df002235,karen0044,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,안지민,karen0044@simplix.com,010-1922-2259,02-157-1042,03164,서울시 종로구 종로,광화문빌딩 16층,HR 담당자입니다. 인사 관리를 담당합니다.,550e8400-e29b-41d4-a716-446655440001,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
0b9cc8e1-34f1-4718-be6c-831ae25233f8,william0045,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,최민서,william0045@simplix.com,010-9266-9177,02-835-3945,03164,서울시 종로구 삼청로,삼청빌딩 19층,영업 담당자입니다. 기업 영업을 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
6b8291b6-0d76-4917-9528-b8e56956a033,jennifer0046,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,안지안,jennifer0046@simplix.com,010-4649-2147,02-842-6243,04322,서울시 용산구 이태원로,용산파크타워 12층,데이터 분석가입니다. 데이터 분석을 담당합니다.,550e8400-e29b-41d4-a716-446655440000,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
b4205200-001c-42f9-9836-20bfc7de5153,jennifer0047,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,이지우,jennifer0047@simplix.com,010-5702-9313,02-242-4772,06179,서울시 강남구 영동대로,코엑스몰 5층,데이터 분석가입니다. 데이터 분석을 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
70c5c5db-7e1a-4f0c-be41-2ac8b1ba9810,mary0048,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,서주원,mary0048@simplix.com,010-6415-4686,02-591-1293,03164,서울시 종로구 종로,광화문빌딩 7층,백엔드 개발자입니다. 서버 개발을 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
0f515836-0a13-4d55-a1d5-1d968aef4063,david0049,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,신소율,david0049@simplix.com,010-7664-5306,02-192-2212,06164,서울시 강남구 테헤란로,강남파이낸스센터 30층,QA 엔지니어입니다. 품질 관리를 담당합니다.,550e8400-e29b-41d4-a716-446655440004,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
ed536b8e-6bc0-4f14-8a10-936d87c47d65,michael0050,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,임지안,michael0050@simplix.com,010-1445-7578,02-902-6850,05551,서울시 송파구 올림픽로,롯데월드타워 19층,콘텐츠 기획자입니다. 콘텐츠 기획을 담당합니다.,550e8400-e29b-41d4-a716-446655440004,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
c0de0170-8718-4edd-9333-54911c6d69be,linda0051,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,오현우,linda0051@simplix.com,010-3933-9768,02-523-4802,06179,서울시 강남구 영동대로,코엑스몰 5층,HR 담당자입니다. 인사 관리를 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
196f78a8-5ad0-4d57-8643-82c0cdf3415a,jennifer0052,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,신수아,jennifer0052@simplix.com,010-3567-7059,02-770-3945,03164,서울시 종로구 종로,광화문빌딩 28층,QA 엔지니어입니다. 품질 관리를 담당합니다.,550e8400-e29b-41d4-a716-446655440001,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
97b2e56b-bd5f-4ad9-b615-9b70a3f9656a,karen0053,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,송시우,karen0053@simplix.com,010-8923-8620,02-900-5733,06179,서울시 강남구 영동대로,코엑스몰 18층,데이터 분석가입니다. 데이터 분석을 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
9146553e-ebbf-4682-92ac-044a203ab113,thomas0054,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,조서연,thomas0054@simplix.com,010-6177-6393,02-921-8171,03164,서울시 종로구 삼청로,삼청빌딩 18층,마케팅 전문가입니다. 디지털 마케팅을 담당합니다.,550e8400-e29b-41d4-a716-446655440003,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
8767468f-7096-464a-bde9-1ad4ef57bc00,william0055,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,한유진,william0055@simplix.com,010-4410-7311,02-625-6247,05551,서울시 송파구 잠실로,롯데타워 24층,마케팅 전문가입니다. 디지털 마케팅을 담당합니다.,550e8400-e29b-41d4-a716-446655440002,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
3f7c83dc-bb25-4dd7-9b36-2f25aa14d5a2,mary0056,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,신지우,mary0056@simplix.com,010-9590-8962,02-137-6316,04322,서울시 용산구 이태원로,용산파크타워 23층,콘텐츠 기획자입니다. 콘텐츠 기획을 담당합니다.,550e8400-e29b-41d4-a716-446655440001,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
5bc41475-a4c5-4e46-9b80-d2cec251a248,jennifer0057,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,전서연,jennifer0057@simplix.com,010-6286-4986,02-852-7966,03164,서울시 종로구 삼청로,삼청빌딩 24층,QA 엔지니어입니다. 품질 관리를 담당합니다.,550e8400-e29b-41d4-a716-446655440001,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
402b7ecb-8671-420f-a07a-23f67f11e808,james0058,{bcrypt}$2y$10$GJdBT6T1EUFfJ005ZxgEbOoK91KDW2guHXEBKExotly4aB3gL3Smy,true,전주원,james0058@simplix.com,010-8065-2947,02-505-1815,05551,서울시 송파구 올림픽로,롯데월드타워 29층,UX 디자이너입니다. 사용자 경험 디자인을 담당합니다.,550e8400-e29b-41d4-a716-446655440004,system,2025-01-01 00:00:00,system,2025-01-01 00:00:00
